adapt,class,typ,mod,n,unc.min,unc.med,unc.max,ptl,adapt.n,unc.min.n,unc.med.n,unc.max.n
0.824,Utopia Distance,Total,sig,12,0.955555555555556,0.973333333333333,0.986666666666667,1,0.857539315448659,0.994449583718779,1.01295097132285,1.0268270120259
0.935505729945192,Utopia Distance,False Positive,rad,12,0.89449247049247,0.935287327052033,0.967946856151795,0.498,1.03425627445877,0.988913718483762,1.03401481729247,1.07012183600018
0.938269151138716,Utopia Distance,False Positive,lin,12,0.910903708445962,0.945457279562543,0.972838092765663,0.64,1.02463627548486,0.994751859863108,1.03248606690874,1.06238726788731
0.945603038936372,Utopia Distance,False Positive,pol,12,0.911301295426882,0.945915492957746,0.972836499311744,0.51,1.02568663465954,0.988479859284985,1.02602555056873,1.05522651045559
0.94282131661442,Utopia Distance,False Positive,sig,12,0.913086419753086,0.947377777777778,0.973511111111111,0.518,1.02113473651793,0.988929974558453,1.0260696703039,1.05437371262604
0.000233918128655,Utopia Distance,False Negative,rad,12,0,0,0.000342151675485,0.028,2.3444976076555,0,0,3.42929292929293
8.33333333333333E-05,Utopia Distance,False Negative,lin,12,0,0,0,0.015,0.1796875,0,0,0
0,Utopia Distance,False Negative,pol,12,0,0,0,0,0,0,0,0
0,Utopia Distance,False Negative,sig,12,0,0,0,0,0,0,0,0
0.626666666666667,Pareto Distance,Total,rad,15,0.497777777777778,0.582222222222222,0.644444444444444,0.062,1.06015037593985,0.842105263157895,0.984962406015037,1.09022556390977
0.734222222222222,Pareto Distance,Total,lin,15,0.44,0.702222222222222,0.937777777777778,0.414,0.992788461538462,0.594951923076923,0.949519230769231,1.26802884615385
0.84,Pareto Distance,Total,pol,15,0.826666666666667,0.862222222222222,0.897888888888889,0.897,0.973223480947477,0.957775489186406,0.998970133882595,1.04029351184346
0.920888888888889,Pareto Distance,Total,sig,15,0.546555555555555,0.937777777777778,0.964444444444444,0.598,0.988549618320611,0.586712786259542,1.00667938931298,1.03530534351145
0.82784571099597,Pareto Distance,False Positive,rad,15,0.821187088274045,0.873846153846154,0.921468995510662,0.96,0.986813866127719,0.978876612670908,1.04164760416565,1.09841528427165
0.839603724394786,Pareto Distance,False Positive,lin,15,0.843851445966515,0.893829457364341,0.9351619395898,0.983,0.972736057182739,0.977657321600274,1.03556013019965,1.0834465254423
0.841624758220503,Pareto Distance,False Positive,pol,15,0.850645009604759,0.893081761006289,0.935969456300257,0.988,0.975105924817781,0.985556782497789,1.0347239764491,1.08441363371554
0.848036345679012,Pareto Distance,False Positive,sig,15,0.854597530864197,0.900365432098766,0.938750466988728,0.986,0.977230347881825,0.984791096089971,1.03753150311753,1.08176430185323
0.002465218759836,Pareto Distance,False Negative,rad,15,0,0,0.001562881562882,0.005,3.52074059085391,0,0,2.23205366062509
0.00343961352657,Pareto Distance,False Negative,lin,15,0,0.000998442367601,0.004638337209996,0.075,1.00508187464709,0,0.291752639883481,1.35535827564813
0,Pareto Distance,False Negative,pol,15,0,0,0,0.016,0,0,0,0
0,Pareto Distance,False Negative,sig,15,0,0,0.005312961405476,0.307,0,0,0,531296.140547612
0.106666666666667,Threshold Cutoff,Total,rad,15,0.284444444444444,0.328888888888889,0.373333333333333,1,0.287081339712919,0.76555023923445,0.885167464114833,1.00478468899522
0.096,Threshold Cutoff,Total,lin,15,0.333333333333333,0.386666666666667,0.44,1,0.675,2.34375,2.71875,3.09375
0.096,Threshold Cutoff,Total,pol,15,0.044444444444444,0.066666666666667,0.093333333333333,0.024,0.981818181818182,0.454545454545455,0.681818181818182,0.954545454545455
0.096,Threshold Cutoff,Total,sig,15,0.231,0.408888888888889,0.462222222222222,0.993,0.981818181818182,2.3625,4.18181818181818,4.72727272727273
0.753333333333333,Threshold Cutoff,False Positive,rad,15,0.829722222222222,0.887762962962963,0.925232308201058,1,0.878651004168245,0.967747252747253,1.03544312239485,1.07914552657933
0,Threshold Cutoff,False Positive,lin,15,0.84831079265562,0.900325925925926,0.93106188466948,1,0,0.94024595245081,0.997898193760263,1.03196514310657
0,Threshold Cutoff,False Positive,pol,15,0,0,0,0,0,0,0,0
0,Threshold Cutoff,False Positive,sig,15,0.851674146606827,0.902945736434108,0.933595001741554,0.998,0,85167414.6606827,90294573.6434108,93359500.1741554
0.009105691056911,Threshold Cutoff,False Negative,rad,15,0.001789552430214,0.004898432174506,0.010371980676329,0.056,0.78406408697518,0.154093059331858,0.421789485993919,0.893100535509371
0.009216,Threshold Cutoff,False Negative,lin,15,0.002085545427226,0.00551724137931,0.011873755164166,0.095,0.921123966942149,0.208446818268743,0.55143915645483,1.18676220261681
0.009216,Threshold Cutoff,False Negative,pol,15,0.001975308641975,0.004444444444444,0.008711111111111,0.024,0.96396694214876,0.206611570247934,0.464876033057851,0.911157024793388
0.009216,Threshold Cutoff,False Negative,sig,15,0.002109367428337,0.005656565656566,0.01231366310382,0.115,0.96396694214876,0.220633731528031,0.591660405709992,1.28797354262577
0.576,Utopia Distance,Total,rad,15,0.622222222222222,0.715555555555556,0.813333333333333,0.999,0.937771345875543,1.01302460202605,1.16497829232996,1.32416787264834
0.687111111111111,Utopia Distance,Total,lin,15,0.751111111111111,0.96,0.982222222222222,0.999,0.926858513189448,1.01318944844125,1.29496402877698,1.32494004796163
0.894222222222222,Utopia Distance,Total,pol,15,0.902111111111111,0.937777777777778,0.955555555555556,0.982,0.966378482228626,0.974903938520653,1.01344860710855,1.03266090297791
0.932444444444444,Utopia Distance,Total,sig,15,0.951111111111111,0.973333333333333,0.986666666666667,1,0.970397779833487,0.989824236817761,1.01295097132285,1.0268270120259
0.896108527131783,Utopia Distance,False Positive,rad,15,0.893098111837327,0.935411255411255,0.965974503657262,0.965,0.99070036357378,0.987372173475789,1.03415182733849,1.06794128501303
0.905521935219352,Utopia Distance,False Positive,lin,15,0.904612345679012,0.945323579928843,0.971114447884417,0.973,0.988874697571537,0.987881380848182,1.03234006030227,1.06050496250699
0.913735610373182,Utopia Distance,False Positive,pol,15,0.903550126839168,0.945915492957746,0.972641523707808,0.942,0.991120337585244,0.980072240341253,1.02602555056873,1.05501502226995
0.915444545730781,Utopia Distance,False Positive,sig,15,0.904612345679012,0.947377777777778,0.973511111111111,0.942,0.991483973186269,0.979752019791864,1.0260696703039,1.05437371262604
0.00039054157132,Utopia Distance,False Negative,rad,15,0,0,0.000452115874598,0.029,3.91429165799875,0,0,4.5314341067706
0.000547008547009,Utopia Distance,False Negative,lin,15,0,0,0.000531554349465,0.025,1.17948717948718,0,0,1.14616406603347
0,Utopia Distance,False Negative,pol,15,0,0,0,0,0,0,0,0
0,Utopia Distance,False Negative,sig,15,0,0,0,0,0,0,0,0
0.571555555555556,Pareto Distance,Total,rad,18,0.488888888888889,0.577777777777778,0.648888888888889,0.569,0.966917293233083,0.827067669172932,0.977443609022556,1.09774436090226
0.516444444444444,Pareto Distance,Total,lin,18,0.439888888888889,0.7,0.946666666666667,0.852,0.698317307692308,0.594801682692308,0.946514423076923,1.28004807692308
0.816888888888889,Pareto Distance,Total,pol,18,0.817777777777778,0.866666666666667,0.902222222222222,0.985,0.946446961894954,0.947476828012358,1.00411946446962,1.04531410916581
0.564444444444444,Pareto Distance,Total,sig,18,0.542222222222222,0.933333333333333,0.964444444444444,0.949,0.605916030534351,0.58206106870229,1.00190839694656,1.03530534351145
0.83034634069895,Pareto Distance,False Positive,rad,18,0.821191626409018,0.875022222222222,0.922555739590522,0.949,0.989794682519197,0.978882022247183,1.04304950860944,1.09971071180445
0.852318954248366,Pareto Distance,False Positive,lin,18,0.846088406163172,0.894411184694628,0.936592592592593,0.959,0.9874674860635,0.980248986904451,1.03623409951777,1.08510403090672
0.85271904602697,Pareto Distance,False Positive,pol,18,0.854909951090571,0.899573070607553,0.936282051282051,0.977,0.987959759814975,0.99049814106786,1.04224480374202,1.08477580606829
0.862227751857612,Pareto Distance,False Positive,sig,18,0.858394611296502,0.903555555555555,0.938745679012346,0.969,0.993583742246946,0.989166642315912,1.04120762557543,1.08175878445312
0.001401709401709,Pareto Distance,False Negative,rad,18,0,0,0.001556790123457,0.043,2.00187312687313,0,0,2.22335407647908
0.004675890985325,Pareto Distance,False Negative,lin,18,0,0.000947570947571,0.004598461100029,0.024,1.36633178142612,0,0.276887614549952,1.34370616559274
0.001138888888889,Pareto Distance,False Negative,pol,18,0,0,0,0.015,113888.888888889,0,0,0
0.00559520516367,Pareto Distance,False Negative,sig,18,0,0,0.005491830065359,0.024,559520.516366989,0,0,549183.006535948
0.115555555555556,Threshold Cutoff,Total,rad,18,0.275555555555556,0.324444444444444,0.373333333333333,1,0.311004784688995,0.741626794258373,0.873205741626794,1.00478468899522
0.102222222222222,Threshold Cutoff,Total,lin,18,0.328888888888889,0.386666666666667,0.44,1,0.71875,2.3125,2.71875,3.09375
0.102222222222222,Threshold Cutoff,Total,pol,18,0.044444444444444,0.066666666666667,0.093333333333333,0.003,1.04545454545455,0.454545454545455,0.681818181818182,0.954545454545455
0.102222222222222,Threshold Cutoff,Total,sig,18,0.208555555555556,0.404444444444444,0.457777777777778,0.991,1.04545454545455,2.13295454545455,4.13636363636364,4.68181818181818
0.844967320261438,Threshold Cutoff,False Positive,rad,18,0.833153153153153,0.887431693989071,0.924862407862408,0.938,0.985528386420881,0.97174892209375,1.03505674653216,1.07871409298996
0,Threshold Cutoff,False Positive,lin,18,0.85504531590414,0.899528926516878,0.931674039780521,1,0,0.947710325509514,0.997014820031023,1.03264364015082
0,Threshold Cutoff,False Positive,pol,18,0,0,0,0,0,0,0,0
0,Threshold Cutoff,False Positive,sig,18,0.858921712884361,0.902167319065291,0.934082397003745,0.997,0,85892171.2884361,90216731.9065291,93408239.7003745
0.010517448856799,Threshold Cutoff,False Negative,rad,18,0.001908078742435,0.004838508542212,0.009687370600414,0.014,0.905626369670856,0.164299009016818,0.41662963950354,0.834150789603104
0.010449382716049,Threshold Cutoff,False Negative,lin,18,0.002130898021309,0.005413367390379,0.010959441310771,0.035,1.04439853076217,0.212979735084343,0.541057122953675,1.09537804423252
0.010449382716049,Threshold Cutoff,False Negative,pol,18,0.001975308641975,0.004444444444444,0.008711111111111,0.003,1.09297520661157,0.206611570247934,0.464876033057851,0.911157024793388
0.010449382716049,Threshold Cutoff,False Negative,sig,18,0.00222182821119,0.005563847429519,0.01112702484221,0.045,1.09297520661157,0.232396804114647,0.581962347354138,1.16385461288612
0.592,Utopia Distance,Total,rad,18,0.626555555555556,0.711111111111111,0.817888888888889,0.998,0.963820549927641,1.02007959479016,1.15774240231548,1.33158465991317
0.712888888888889,Utopia Distance,Total,lin,18,0.76,0.955555555555556,0.982222222222222,0.997,0.961630695443645,1.02517985611511,1.28896882494005,1.32494004796163
0.908444444444444,Utopia Distance,Total,pol,18,0.897777777777778,0.937777777777778,0.955555555555556,0.918,0.981748318924112,0.970220941402498,1.01344860710855,1.03266090297791
0.964444444444444,Utopia Distance,Total,sig,18,0.955555555555556,0.973333333333333,0.986666666666667,0.702,1.00370027752081,0.994449583718779,1.01295097132285,1.0268270120259
0.911016414141414,Utopia Distance,False Positive,rad,18,0.895071987054429,0.935533584694875,0.966939824561403,0.865,1.00718190418341,0.989554407921756,1.03428706951295,1.06900850370557
0.922813749000799,Utopia Distance,False Positive,lin,18,0.909347057347931,0.944775705404113,0.97133185549205,0.838,1.00775821265662,0.993051919945677,1.03174175424929,1.06074238235722
0.928118853316593,Utopia Distance,False Positive,pol,18,0.910268562401264,0.945786163522013,0.972771576499495,0.828,1.00672170458879,0.987359663581363,1.0258852681582,1.05515608929781
0.930153086419753,Utopia Distance,False Positive,sig,18,0.913086419753086,0.947377777777778,0.973511111111111,0.706,1.00741424709536,0.988929974558453,1.0260696703039,1.05437371262604
8.44550013196094E-05,Utopia Distance,False Negative,rad,18,0,0,0.000493827160494,0.053,0.846469445044267,0,0,4.94949494949495
0.000488736158839,Utopia Distance,False Negative,lin,18,0,0,0,0.02,1.05383734249714,0,0,0
0,Utopia Distance,False Negative,pol,18,0,0,0,0,0,0,0,0
0,Utopia Distance,False Negative,sig,18,0,0,0,0,0,0,0,0
0.574222222222222,Pareto Distance,Total,rad,21,0.484444444444444,0.573333333333333,0.644444444444444,0.478,0.971428571428571,0.819548872180451,0.969924812030075,1.09022556390977
0.437333333333333,Pareto Distance,Total,lin,21,0.435555555555556,0.68,0.933333333333333,0.968,0.591346153846154,0.588942307692308,0.919471153846154,1.26201923076923
0.809777777777778,Pareto Distance,Total,pol,21,0.817777777777778,0.862222222222222,0.897888888888889,0.984,0.938208032955716,0.947476828012358,0.998970133882595,1.04029351184346
0.096,Pareto Distance,Total,sig,21,0.533333333333333,0.924444444444444,0.964444444444444,1,0.103053435114504,0.572519083969466,0.99236641221374,1.03530534351145
0.828702669149596,Pareto Distance,False Positive,rad,21,0.818010365391897,0.872924032320666,0.915174243730483,0.957,0.98783538279134,0.975089875423484,1.04054841104848,1.09091177454996
0.866220338983051,Pareto Distance,False Positive,lin,21,0.843581871345029,0.893992471159684,0.930424791525806,0.861,1.00357315327686,0.977345001696489,1.03574899238778,1.07795822828952
0.852117290192113,Pareto Distance,False Positive,pol,21,0.848514672545065,0.892827804107425,0.927882142537781,0.968,0.987262565876547,0.983088575296805,1.034429742143,1.07504367698764
0.927111111111111,Pareto Distance,False Positive,sig,21,0.854597530864197,0.901258835978836,0.935490247966285,0.089,1.06835174960667,0.984791096089971,1.03856101251176,1.07800740512857
0.001069274653627,Pareto Distance,False Negative,rad,21,0,0,0.001666830065359,0.096,1.52710126059759,0,0,2.38050933441558
0.005692700357325,Pareto Distance,False Negative,lin,21,0,0.001141229141229,0.004706229394413,0.01,1.6634514031145,0,0.333476047761762,1.37519690096473
0.001071895424837,Pareto Distance,False Negative,pol,21,0,0,0,0.016,107189.54248366,0,0,0
0.005438479425741,Pareto Distance,False Negative,sig,21,0,0,0.005783853362167,0.031,543847.942574057,0,0,578385.336216661
0.108444444444444,Threshold Cutoff,Total,rad,21,0.275555555555556,0.324444444444444,0.377777777777778,1,0.291866028708134,0.741626794258373,0.873205741626794,1.01674641148325
0.108444444444444,Threshold Cutoff,Total,lin,21,0.324333333333333,0.386666666666667,0.448888888888889,0.999,0.7625,2.28046875,2.71875,3.15625
0.108444444444444,Threshold Cutoff,Total,pol,21,0.044444444444444,0.066666666666667,0.093333333333333,0.002,1.10909090909091,0.454545454545455,0.681818181818182,0.954545454545455
0.108444444444444,Threshold Cutoff,Total,sig,21,0.124333333333333,0.404444444444444,0.466666666666667,0.982,1.10909090909091,1.27159090909091,4.13636363636364,4.77272727272727
0,Threshold Cutoff,False Positive,rad,21,0.833869002525253,0.887431693989071,0.925694444444444,1,0,0.972583853646354,1.03505674653216,1.07968453959833
0,Threshold Cutoff,False Positive,lin,21,0.851708795269771,0.89923896499239,0.931371835443038,0.999,0,0.944012211505904,0.996693434104865,1.03230868460435
0,Threshold Cutoff,False Positive,pol,21,0,0,0,0,0,0,0,0
0,Threshold Cutoff,False Positive,sig,21,0.852668322794339,0.902692810457516,0.937148148148148,0.992,0,85266832.2794339,90269281.0457516,93714814.8148148
0.011760197530864,Threshold Cutoff,False Negative,rad,21,0.001806451612903,0.004732455303175,0.01004379316832,0.008,1.0126357771261,0.155548197899915,0.407497709206666,0.864841281245692
0.011760197530864,Threshold Cutoff,False Negative,lin,21,0.002087646035297,0.005323671497585,0.010842741935484,0.018,1.17541230486685,0.208656770573336,0.532092166726554,1.08371413456412
0.011760197530864,Threshold Cutoff,False Negative,pol,21,0.001975308641975,0.004444444444444,0.008711111111111,0.002,1.2300826446281,0.206611570247934,0.464876033057851,0.911157024793388
0.011760197530864,Threshold Cutoff,False Negative,sig,21,0.00220614354125,0.005441110209967,0.011333413848631,0.021,1.2300826446281,0.230756233007805,0.569124389213971,1.18544230596479
0.591111111111111,Utopia Distance,Total,rad,21,0.617666666666667,0.711111111111111,0.804444444444444,0.992,0.962373371924747,1.00560781476122,1.15774240231548,1.30969609261939
0.736888888888889,Utopia Distance,Total,lin,21,0.746666666666667,0.951111111111111,0.982222222222222,0.983,0.99400479616307,1.00719424460432,1.28297362110312,1.32494004796163
0.897777777777778,Utopia Distance,Total,pol,21,0.897777777777778,0.933333333333333,0.955555555555556,0.959,0.970220941402498,0.970220941402498,1.00864553314121,1.03266090297791
0.957333333333333,Utopia Distance,Total,sig,21,0.955555555555556,0.973333333333333,0.982222222222222,0.944,0.996299722479186,0.994449583718779,1.01295097132285,1.02220166512488
0.89522143864598,Utopia Distance,False Positive,rad,21,0.89543371268843,0.93516339869281,0.961437185556484,0.975,0.98971963539321,0.989954316756755,1.03387780724646,1.06292501459936
0.910850096339114,Utopia Distance,False Positive,lin,21,0.909717700258398,0.943838383838384,0.964760493827161,0.972,0.994693312793309,0.993456680318385,1.0307181527839,1.05356613071024
0.913900441083806,Utopia Distance,False Positive,pol,21,0.910688502081672,0.94565560821485,0.964365656565657,0.947,0.991299127891438,0.987815168163965,1.02574365605658,1.046038267788
0.916487111111111,Utopia Distance,False Positive,sig,21,0.913086419753086,0.947377777777778,0.964760493827161,0.947,0.992613137012103,0.988929974558453,1.0260696703039,1.04489624418409
0.000205128205128,Utopia Distance,False Negative,rad,21,0,0,0.000503723932473,0.053,2.05594405594406,0,0,5.04868759591947
0.000984615384615,Utopia Distance,False Negative,lin,21,0,0,0.000412345679012,0.009,2.12307692307692,0,0,0.889120370370369
0,Utopia Distance,False Negative,pol,21,0,0,0,0,0,0,0,0
0,Utopia Distance,False Negative,sig,21,0,0,0,0,0,0,0,0
0.561777777777778,Pareto Distance,Total,rad,24,0.48,0.568888888888889,0.640111111111111,0.604,0.950375939849624,0.81203007518797,0.962406015037594,1.0828947368421
0.112888888888889,Pareto Distance,Total,lin,24,0.417777777777778,0.666666666666667,0.933333333333333,1,0.152644230769231,0.564903846153846,0.901442307692308,1.26201923076923
0.831111111111111,Pareto Distance,Total,pol,24,0.817777777777778,0.862222222222222,0.902222222222222,0.905,0.962924819773429,0.947476828012358,0.998970133882595,1.04531410916581
0.067555555555556,Pareto Distance,Total,sig,24,0.528777777777778,0.915555555555556,0.964444444444444,1,0.072519083969466,0.567628816793893,0.982824427480916,1.03530534351145
0.84875896446374,Pareto Distance,False Positive,rad,24,0.820428552778371,0.874850574712644,0.920788022064618,0.829,1.01174301443847,0.977972418404828,1.04284490026239,1.0976035460092
0.936888888888889,Pareto Distance,False Positive,lin,24,0.845854635742904,0.894074074074074,0.933351962741184,0.018,1.08544730962577,0.97997814851928,1.03584353472352,1.08134954838972
0.872372588157019,Pareto Distance,False Positive,pol,24,0.849250398724083,0.898930127142067,0.93596548004315,0.873,1.01073034158254,0.983940987193196,1.04149988984019,1.08440902682651
0.936888888888889,Pareto Distance,False Positive,sig,24,0.854597530864197,0.903271941831119,0.938745679012346,0.035,1.07961912184605,0.984791096089971,1.04088080474988,1.08175878445312
0.000872503840246,Pareto Distance,False Negative,rad,24,0,0,0.001706268958544,0.131,1.24607995690945,0,0,2.43683460434914
0.004191664068184,Pareto Distance,False Negative,lin,24,0,0.001142365591398,0.004651690821256,0.04,1.22483690304083,0,0.333808127356514,1.35926030491248
0.001026196928636,Pareto Distance,False Negative,pol,24,0,0,0.001685823754789,0.028,102619.692863595,0,0,168582.375478927
0.004000793650794,Pareto Distance,False Negative,sig,24,0,0,0.00569396567299,0.085,400079.365079365,0,0,569396.567299006
0.099555555555556,Threshold Cutoff,Total,rad,24,0.271111111111111,0.32,0.373333333333333,1,0.267942583732057,0.729665071770335,0.861244019138756,1.00478468899522
0.099555555555556,Threshold Cutoff,Total,lin,24,0.32,0.382222222222222,0.44,0.999,0.7,2.25,2.6875,3.09375
0.099555555555556,Threshold Cutoff,Total,pol,24,0.044444444444444,0.066666666666667,0.093333333333333,0.005,1.01818181818182,0.454545454545455,0.681818181818182,0.954545454545455
0.099555555555556,Threshold Cutoff,Total,sig,24,0.097777777777778,0.4,0.457777777777778,0.972,1.01818181818182,1,4.09090909090909,4.68181818181818
0,Threshold Cutoff,False Positive,rad,24,0.830347670250896,0.887296849087894,0.926599326599327,1,0,0.968476744612451,1.03489947006159,1.08073994970547
0,Threshold Cutoff,False Positive,lin,24,0.852378806865649,0.898845081640781,0.932189671037497,0.999,0,0.944754835195916,0.996256863887565,1.03321515262777
0,Threshold Cutoff,False Positive,pol,24,0,0,0,0,0,0,0,0
0,Threshold Cutoff,False Positive,sig,24,0.854747842688049,0.902898550724638,0.938193939393939,0.99,0,85474784.2688049,90289855.0724638,93819393.9393939
0.009911308641975,Threshold Cutoff,False Negative,rad,24,0.001749900793651,0.004732455303175,0.009937961703848,0.026,0.853433431085044,0.150678774350649,0.407497709206666,0.855728447299814
0.009911308641975,Threshold Cutoff,False Negative,lin,24,0.001971752213505,0.005298013245033,0.011223818755464,0.061,0.990618916437098,0.197073374645231,0.529527666794374,1.12180213284212
0.009911308641975,Threshold Cutoff,False Negative,pol,24,0.001975308641975,0.004444444444444,0.008711111111111,0.005,1.03669421487603,0.206611570247934,0.464876033057851,0.911157024793388
0.009911308641975,Threshold Cutoff,False Negative,sig,24,0.002073317112733,0.00551119582995,0.011430528375734,0.067,1.03669421487603,0.21686297279363,0.576455142337277,1.19560020458993
0.586666666666667,Utopia Distance,Total,rad,24,0.608888888888889,0.702222222222222,0.800111111111111,0.988,0.955137481910275,0.991316931982634,1.14327062228654,1.30264109985528
0.642666666666667,Utopia Distance,Total,lin,24,0.737777777777778,0.946666666666667,0.982222222222222,0.999,0.866906474820144,0.995203836930456,1.27697841726619,1.32494004796163
0.908444444444444,Utopia Distance,Total,pol,24,0.893333333333333,0.933333333333333,0.955666666666667,0.859,0.981748318924112,0.965417867435158,1.00864553314121,1.03278097982709
0.909333333333333,Utopia Distance,Total,sig,24,0.951111111111111,0.973333333333333,0.986666666666667,0.998,0.946345975948196,0.989824236817761,1.01295097132285,1.0268270120259
0.908778749595076,Utopia Distance,False Positive,rad,24,0.893896802122609,0.935287327052033,0.967692307692308,0.888,1.00470803521275,0.988255172277891,1.03401481729247,1.06984041779722
0.91070975357828,Utopia Distance,False Positive,lin,24,0.90723772112661,0.944705882352941,0.972439285714286,0.965,0.994540051563759,0.99074842056393,1.03166550402726,1.06195175088106
0.917801081980857,Utopia Distance,False Positive,pol,24,0.90983519404572,0.94565560821485,0.972771576499495,0.935,0.995530116022792,0.986889593042392,1.02574365605658,1.05515608929781
0.91866125169218,Utopia Distance,False Positive,sig,24,0.913086419753086,0.947377777777778,0.973511111111111,0.936,0.994967867893003,0.988929974558453,1.0260696703039,1.05437371262604
0.000931409769679,Utopia Distance,False Negative,rad,24,0,0,0.000582877959927,0.004,9.33526610064196,0,0,5.84202682563338
0.000879330943847,Utopia Distance,False Negative,lin,24,0,0,0.000703441295547,0.02,1.89605734767025,0,0,1.51679529352226
0,Utopia Distance,False Negative,pol,24,0,0,0,0,0,0,0,0
0.000704980842912,Utopia Distance,False Negative,sig,24,0,0,0,0.002,70498.0842911877,0,0,0
0.56,Pareto Distance,Total,rad,27,0.475444444444444,0.564444444444444,0.644444444444444,0.535,0.947368421052632,0.804323308270677,0.954887218045113,1.09022556390977
0.067555555555556,Pareto Distance,Total,lin,27,0.422111111111111,0.671111111111111,0.933333333333333,1,0.091346153846154,0.570763221153846,0.907451923076923,1.26201923076923
0.067555555555556,Pareto Distance,Total,pol,27,0.804444444444444,0.862222222222222,0.902222222222222,0.999,0.07826982492276,0.932028836251287,0.998970133882595,1.04531410916581
0.073777777777778,Pareto Distance,Total,sig,27,0.511111111111111,0.911111111111111,0.964444444444444,0.999,0.079198473282443,0.548664122137405,0.978053435114504,1.03530534351145
0.840551368760065,Pareto Distance,False Positive,rad,27,0.818970917225951,0.873034825870647,0.914635431372549,0.88,1.00195934443768,0.976234878479474,1.04068047987477,1.09026949604445
0,Pareto Distance,False Positive,lin,27,0.845743334886369,0.89316954221302,0.929098082191781,1,0,0.979849199167103,1.03479557515574,1.07642114839205
0,Pareto Distance,False Positive,pol,27,0.849250398724083,0.893173359135623,0.928570485740701,0.999,0,0.983940987193196,1.03483010198515,1.07584119099721
