adapt,class,typ,mod,n,unc.min,unc.med,unc.max,ptl,adapt.n,unc.min.n,unc.med.n,unc.max.n
0.932444444444444,Pareto Distance,False Positive,sig,27,0.854597530864197,0.899964680306144,0.938141081637726,0.034,1.07449758900996,0.984791096089971,1.0370696988379,1.08106207975911
0.001242401021711,Pareto Distance,False Negative,rad,27,0,0,0.001887770789658,0.082,1.77435438125093,0,0,2.69604927305399
0.00456375308642,Pareto Distance,False Negative,lin,27,0,0.001292410481261,0.004575726842461,0.028,1.33356421356421,0,0.377652413355514,1.3370630383815
0.00456375308642,Pareto Distance,False Negative,pol,27,0,0,0.001631623931624,0.002,456375.308641975,0,0,163162.393162393
0.004592327569072,Pareto Distance,False Negative,sig,27,0,0,0.005470588235294,0.057,459232.756907176,0,0,547058.823529412
0.094222222222222,Threshold Cutoff,Total,rad,27,0.271111111111111,0.324444444444444,0.373333333333333,1,0.253588516746411,0.729665071770335,0.873205741626794,1.00478468899522
0.094222222222222,Threshold Cutoff,Total,lin,27,0.32,0.382222222222222,0.440111111111111,0.999,0.6625,2.25,2.6875,3.09453125
0.094222222222222,Threshold Cutoff,Total,pol,27,0.044444444444444,0.066666666666667,0.093333333333333,0.022,0.963636363636364,0.454545454545455,0.681818181818182,0.954545454545455
0.094222222222222,Threshold Cutoff,Total,sig,27,0.097777777777778,0.404444444444444,0.462222222222222,0.976,0.963636363636364,1,4.13636363636364,4.72727272727273
0,Threshold Cutoff,False Positive,rad,27,0.82835246792781,0.884656084656085,0.925220458553792,1,0,0.966149638606215,1.03181941211498,1.07913170573269
0,Threshold Cutoff,False Positive,lin,27,0.85268759018759,0.898703703703704,0.931666666666667,0.999,0,0.945097082720235,0.996100164203613,1.0326354679803
0,Threshold Cutoff,False Positive,pol,27,0,0,0,0.001,0,0,0,0
0,Threshold Cutoff,False Positive,sig,27,0.851166297153139,0.90187265917603,0.937777777777778,0.991,0,85116629.7153139,90187265.917603,93777777.7777778
0.008877827160494,Threshold Cutoff,False Negative,rad,27,0.001707058388766,0.004819277108434,0.009916666666667,0.056,0.764443401759531,0.146989741759921,0.41497367770201,0.853894794721407
0.008877827160494,Threshold Cutoff,False Negative,lin,27,0.001930720251385,0.005370415077334,0.011333783783784,0.104,0.887324150596878,0.192972297852798,0.536764110260408,1.13279295566227
0.008877827160494,Threshold Cutoff,False Negative,pol,27,0.001975308641975,0.004444444444444,0.008711111111111,0.021,0.928595041322314,0.206611570247934,0.464876033057851,0.911157024793388
0.008877827160494,Threshold Cutoff,False Negative,sig,27,0.001985773387369,0.00551724137931,0.011587150014736,0.114,0.928595041322314,0.207706152346203,0.577087489313195,1.21198237499178
0.564444444444444,Utopia Distance,Total,rad,27,0.613222222222222,0.702222222222222,0.804444444444444,0.998,0.918958031837916,0.998371924746744,1.14327062228654,1.30969609261939
0.622222222222222,Utopia Distance,Total,lin,27,0.746666666666667,0.951111111111111,0.982222222222222,0.999,0.839328537170264,1.00719424460432,1.28297362110312,1.32494004796163
0.889777777777778,Utopia Distance,Total,pol,27,0.888888888888889,0.933333333333333,0.955555555555556,0.972,0.961575408261287,0.960614793467819,1.00864553314121,1.03266090297791
0.482666666666667,Utopia Distance,Total,sig,27,0.951111111111111,0.973333333333333,0.982222222222222,1,0.502312673450509,0.989824236817761,1.01295097132285,1.02220166512488
0.904872944693572,Utopia Distance,False Positive,rad,27,0.888453638906925,0.935411255411255,0.961214915108532,0.918,1.00038993955937,0.982237437133657,1.03415182733849,1.06267928162514
0.914565044383226,Utopia Distance,False Positive,lin,27,0.903973273273273,0.944133333333333,0.964760493827161,0.92,0.998750219623209,0.987183482202802,1.03104025220664,1.05356613071024
0.920430409356725,Utopia Distance,False Positive,pol,27,0.902443927648579,0.945786163522013,0.964363636363636,0.878,0.998382122453107,0.978872356586295,1.0258852681582,1.04603607649405
0.938841725090291,Utopia Distance,False Positive,sig,27,0.904612345679012,0.947377777777778,0.964760493827161,0.532,1.01682458880401,0.979752019791864,1.0260696703039,1.04489624418409
0.000428849902534,Utopia Distance,False Negative,rad,27,0,0,0.000522875816993,0.043,4.29824561403509,0,0,5.24064171122995
0.000882205513784,Utopia Distance,False Negative,lin,27,0,0,0.00048173546681,0.018,1.90225563909774,0,0,1.03874210030926
0,Utopia Distance,False Negative,pol,27,0,0,0,0,0,0,0,0
0.002078995939461,Utopia Distance,False Negative,sig,27,0,0,0,0,207899.593946106,0,0,0
0.547555555555556,Pareto Distance,Total,rad,30,0.475555555555556,0.56,0.64,0.613,0.926315789473684,0.804511278195489,0.947368421052632,1.08270676691729
0.067555555555556,Pareto Distance,Total,lin,30,0.417777777777778,0.648888888888889,0.933333333333333,1,0.091346153846154,0.564903846153846,0.877403846153846,1.26201923076923
0.067555555555556,Pareto Distance,Total,pol,30,0.804444444444444,0.862222222222222,0.906666666666667,0.998,0.07826982492276,0.932028836251287,0.998970133882595,1.05046343975283
0.071111111111111,Pareto Distance,Total,sig,30,0.506666666666667,0.857777777777778,0.964444444444444,1,0.076335877862595,0.543893129770992,0.920801526717557,1.03530534351145
0.836457516339869,Pareto Distance,False Positive,rad,30,0.81879823633157,0.87361316872428,0.917517833507489,0.909,0.997079364653438,0.976029038310554,1.0413698797711,1.09370539521834
0,Pareto Distance,False Positive,lin,30,0.842679920794609,0.893884977619633,0.931769858308287,1,0,0.976300032746617,1.0356244540618,1.07951657649668
0,Pareto Distance,False Positive,pol,30,0.848514672545065,0.898003384094755,0.934648022513694,0.998,0,0.983088575296805,1.04042616591823,1.08288262134697
0.932444444444444,Pareto Distance,False Positive,sig,30,0.854597530864197,0.902174628240558,0.937230993407464,0.042,1.07449758900996,0.984791096089971,1.03961632104313,1.08001334423923
0.000910861423221,Pareto Distance,False Negative,rad,30,0,0,0.001768934240363,0.144,1.30086093681599,0,0,2.52633100318049
0.00456375308642,Pareto Distance,False Negative,lin,30,0,0.001239001733556,0.004531112091792,0.024,1.33356421356421,0,0.362045961103953,1.32402626058848
0.00456375308642,Pareto Distance,False Negative,pol,30,0,0,0.001810699588477,0,456375.308641975,0,0,181069.958847737
0.004580037664783,Pareto Distance,False Negative,sig,30,0,0,0.005718575718576,0.068,458003.766478343,0,0,571857.571857571
0.096,Threshold Cutoff,Total,rad,30,0.266666666666667,0.324444444444444,0.373333333333333,1,0.258373205741627,0.717703349282297,0.873205741626794,1.00478468899522
0.096,Threshold Cutoff,Total,lin,30,0.315555555555556,0.382222222222222,0.44,0.998,0.675,2.21875,2.6875,3.09375
0.096,Threshold Cutoff,Total,pol,30,0.044444444444444,0.066666666666667,0.093333333333333,0.021,0.981818181818182,0.454545454545455,0.681818181818182,0.954545454545455
0.096,Threshold Cutoff,Total,sig,30,0.088888888888889,0.4,0.462222222222222,0.97,0.981818181818182,0.909090909090909,4.09090909090909,4.72727272727273
0,Threshold Cutoff,False Positive,rad,30,0.832349206349206,0.886666666666667,0.924319248826291,1,0,0.970811238023061,1.03416445623342,1.0780805789645
0,Threshold Cutoff,False Positive,lin,30,0.852314952669791,0.898243348982786,0.930735930735931,0.998,0,0.944684060840902,0.995589918823285,1.03160386411618
0,Threshold Cutoff,False Positive,pol,30,0,0,0,0,0,0,0,0
0,Threshold Cutoff,False Positive,sig,30,0.85065,0.902146811503127,0.935872886257698,0.985,0,85065000,90214681.1503127,93587288.6257698
0.009216,Threshold Cutoff,False Negative,rad,30,0.001981285889615,0.004721682428639,0.009979559748428,0.044,0.793562463343108,0.170602659629931,0.406570088888332,0.859310331710286
0.009216,Threshold Cutoff,False Negative,lin,30,0.002278582930757,0.005299110142185,0.011129561313836,0.082,0.921123966942149,0.227740597676368,0.529637299851681,1.11238125734881
0.009216,Threshold Cutoff,False Negative,pol,30,0.001975308641975,0.004444444444444,0.008711111111111,0.021,0.96396694214876,0.206611570247934,0.464876033057851,0.911157024793388
0.009216,Threshold Cutoff,False Negative,sig,30,0.002321724709784,0.005355242253552,0.011666666666667,0.092,0.96396694214876,0.242845688910818,0.560142849351428,1.22029958677686
0.534222222222222,Utopia Distance,Total,rad,30,0.591,0.697777777777778,0.795666666666667,0.997,0.869753979739508,0.962192474674385,1.13603473227207,1.29540520984081
0.550222222222222,Utopia Distance,Total,lin,30,0.733333333333333,0.942222222222222,0.982222222222222,1,0.74220623501199,0.989208633093525,1.27098321342926,1.32494004796163
0.859555555555556,Utopia Distance,Total,pol,30,0.893222222222222,0.928888888888889,0.955555555555556,1,0.928914505283381,0.965297790585975,1.00384245917387,1.03266090297791
0.041777777777778,Utopia Distance,Total,sig,30,0.951111111111111,0.973333333333333,0.982222222222222,1,0.043478260869565,0.989824236817761,1.01295097132285,1.02220166512488
0.913235978835979,Utopia Distance,False Positive,rad,30,0.889928525016244,0.9344,0.96087812911726,0.84,1.00963576270981,0.983868009949886,1.03303382536299,1.06230694502315
0.920083333333333,Utopia Distance,False Positive,lin,30,0.904399525766958,0.943687899402185,0.964760493827161,0.888,1.00477646383046,0.987648970988206,1.03055381634372,1.05356613071024
0.9279098740888,Utopia Distance,False Positive,pol,30,0.903338406900051,0.945523809523809,0.964284128960841,0.825,1.00649502680537,0.979842589734284,1.02560069526828,1.04594983556943
0.965333333333333,Utopia Distance,False Positive,sig,30,0.904612345679012,0.947377777777778,0.964760493827161,0.019,1.04551666536877,0.979752019791864,1.0260696703039,1.04489624418409
0.000350168350168,Utopia Distance,False Negative,rad,30,0,0,0.000533675213675,0.06,3.50964187327824,0,0,5.34888111888112
0.000643298969072,Utopia Distance,False Negative,lin,30,0,0,0.000530746268657,0.018,1.38711340206186,0,0,1.14442164179104
0,Utopia Distance,False Negative,pol,30,0,0,0,0,0,0,0,0
0.001210384959714,Utopia Distance,False Negative,sig,30,0,0,0,0,121038.495971352,0,0,0
0.569777777777778,Pareto Distance,Total,rad,33,0.462222222222222,0.557777777777778,0.635555555555556,0.379,0.96390977443609,0.781954887218045,0.943609022556391,1.07518796992481
0.058666666666667,Pareto Distance,Total,lin,33,0.413333333333333,0.626666666666667,0.937777777777778,1,0.079326923076923,0.558894230769231,0.847355769230769,1.26802884615385
0.058666666666667,Pareto Distance,Total,pol,33,0.795555555555556,0.862222222222222,0.902222222222222,1,0.067971163748713,0.92173017507724,0.998970133882595,1.04531410916581
0.061333333333333,Pareto Distance,Total,sig,33,0.502222222222222,0.815555555555556,0.964444444444444,1,0.065839694656489,0.53912213740458,0.875477099236641,1.03530534351145
0.861190957190957,Pareto Distance,False Positive,rad,33,0.816663082437276,0.873236502960641,0.917904250676442,0.667,1.02656227682501,0.973483878697816,1.04092088427168,1.09416601464943
0,Pareto Distance,False Positive,lin,33,0.840867684633786,0.89313233965673,0.930906333870102,1,0,0.974200438132463,1.03475247355094,1.07851612672154
0,Pareto Distance,False Positive,pol,33,0.848505368995719,0.897320410021441,0.935317666249384,1,0,0.983077796210282,1.03963487257891,1.08365847016535
0.941333333333333,Pareto Distance,False Positive,sig,33,0.848602075505457,0.90068006112909,0.938240793874043,0.012,1.08474065468213,0.977882263755385,1.03789406427228,1.08117698264491
0.000950617283951,Pareto Distance,False Negative,rad,33,0,0,0.001867101449275,0.159,1.35763888888889,0,0,2.66653003246753
0.003441777777778,Pareto Distance,False Negative,lin,33,0,0.001298554652213,0.004542826516598,0.089,1.00571428571429,0,0.379447787984373,1.32744930679812
0.003441777777778,Pareto Distance,False Negative,pol,33,0,0,0.001777777777778,0.004,344177.777777778,0,0,177777.777777778
0.003450980392157,Pareto Distance,False Negative,sig,33,0,0.000818940956872,0.00559670781893,0.141,345098.039215686,0,81894.0956871991,559670.781893004
0.092444444444444,Threshold Cutoff,Total,rad,33,0.271111111111111,0.32,0.368888888888889,1,0.248803827751196,0.729665071770335,0.861244019138756,0.992822966507177
0.092444444444444,Threshold Cutoff,Total,lin,33,0.32,0.377777777777778,0.435555555555556,0.998,0.65,2.25,2.65625,3.0625
0.092444444444444,Threshold Cutoff,Total,pol,33,0.044444444444444,0.066666666666667,0.097777777777778,0.052,0.945454545454545,0.454545454545455,0.681818181818182,1
0.092444444444444,Threshold Cutoff,Total,sig,33,0.075555555555556,0.4,0.462222222222222,0.959,0.945454545454545,0.772727272727273,4.09090909090909,4.72727272727273
0,Threshold Cutoff,False Positive,rad,33,0.826661016949153,0.884214896214896,0.924692353643967,1,0,0.964176813251039,1.03130483158372,1.07851575010084
0,Threshold Cutoff,False Positive,lin,33,0.851834795321638,0.897345399698341,0.931343808384239,0.998,0,0.944151866735805,0.994594654838063,1.03227762013031
0,Threshold Cutoff,False Positive,pol,33,0,0,0,0,0,0,0,0
0,Threshold Cutoff,False Positive,sig,33,0.839446331620358,0.902167319065291,0.937777777777778,0.98,0,83944633.1620358,90216731.9065291,93777777.7777778
0.008545975308642,Threshold Cutoff,False Negative,rad,33,0.001738942217203,0.004833011393858,0.01006397468253,0.074,0.73586862170088,0.149735163790691,0.416156296340628,0.866579051659212
0.008545975308642,Threshold Cutoff,False Negative,lin,33,0.001917808219178,0.00547476876244,0.011579128856624,0.124,0.854156106519743,0.191681761575908,0.547194088601311,1.15731479016364
0.008545975308642,Threshold Cutoff,False Negative,pol,33,0.001975308641975,0.004444444444444,0.00956049382716,0.052,0.893884297520661,0.206611570247934,0.464876033057851,1
0.008545975308642,Threshold Cutoff,False Negative,sig,33,0.002022773505334,0.00551724137931,0.011666666666667,0.133,0.893884297520661,0.211576257660159,0.577087489313195,1.22029958677686
0.545777777777778,Utopia Distance,Total,rad,33,0.582222222222222,0.693333333333333,0.791111111111111,0.995,0.888567293777135,0.947901591895803,1.1287988422576,1.28798842257598
0.471111111111111,Utopia Distance,Total,lin,33,0.724444444444444,0.942222222222222,0.982222222222222,1,0.635491606714628,0.977218225419664,1.27098321342926,1.32494004796163
0.877333333333333,Utopia Distance,Total,pol,33,0.888888888888889,0.928888888888889,0.955555555555556,0.994,0.948126801152738,0.960614793467819,1.00384245917387,1.03266090297791
0.077333333333333,Utopia Distance,Total,sig,33,0.946666666666667,0.968888888888889,0.982222222222222,1,0.080481036077706,0.985198889916744,1.00832562442183,1.02220166512488
0.90926261050442,Utopia Distance,False Positive,rad,33,0.890102094403945,0.933057471264368,0.960515653775322,0.883,1.00524297173472,0.984059901054918,1.03154958136103,1.0619062073422
0.917002276019036,Utopia Distance,False Positive,lin,33,0.904612345679012,0.940054548996688,0.964760493827161,0.915,1.00141179699979,0.987881380848182,1.02658601816715,1.05356613071024
0.921625889967638,Utopia Distance,False Positive,pol,33,0.903113737040638,0.94525641025641,0.964363636363636,0.853,0.999678848916663,0.979598892471774,1.02531064982279,1.04603607649405
0.961777777777778,Utopia Distance,False Positive,sig,33,0.904612345679012,0.947377777777778,0.964760493827161,0.113,1.04166577525692,0.979752019791864,1.0260696703039,1.04489624418409
0.000631772268136,Utopia Distance,False Negative,rad,33,0,0,0.000579789340303,0.018,6.3320811419985,0,0,5.81107043348668
0.001170068027211,Utopia Distance,False Negative,lin,33,0,0,0.000755792076547,0.012,2.52295918367347,0,0,1.62967666505402
0,Utopia Distance,False Negative,pol,33,0,0,0,0,0,0,0,0
0.001520402919108,Utopia Distance,False Negative,sig,33,0,0,0,0,152040.291910782,0,0,0
0.544,Pareto Distance,Total,rad,36,0.457777777777778,0.555555555555556,0.635666666666667,0.601,0.920300751879699,0.774436090225564,0.93984962406015,1.07537593984962
0.066666666666667,Pareto Distance,Total,lin,36,0.408888888888889,0.631111111111111,0.924444444444444,1,0.090144230769231,0.552884615384615,0.853365384615385,1.25
0.329777777777778,Pareto Distance,Total,pol,36,0.795444444444445,0.862222222222222,0.902222222222222,0.992,0.382080329557158,0.921601441812564,0.998970133882595,1.04531410916581
0.071111111111111,Pareto Distance,Total,sig,36,0.493333333333333,0.811111111111111,0.964444444444444,1,0.076335877862595,0.529580152671756,0.870706106870229,1.03530534351145
0.844645550527903,Pareto Distance,False Positive,rad,36,0.816252525252525,0.87187949143173,0.916568066921258,0.835,1.00683971681297,0.972994483732826,1.03930329082952,1.09257324846149
0,Pareto Distance,False Positive,lin,36,0.839563725490196,0.892988672521319,0.929254838780386,1,0,0.972689715824773,1.03458602573897,1.07660276119522
0.870565302144249,Pareto Distance,False Positive,pol,36,0.841507244414353,0.89511424813535,0.933215864447443,0.861,1.0086364211249,0.974969773394591,1.03707881478091,1.08122332389637
0.933333333333333,Pareto Distance,False Positive,sig,36,0.852868822057769,0.901506751954513,0.937637992831541,0.039,1.07552189557718,0.982799027333838,1.03884669721901,1.08048234794503
0.001731601731602,Pareto Distance,False Negative,rad,36,0,0,0.002000682261209,0.045,2.47301399898803,0,0,2.85730555080884
0.004444444444444,Pareto Distance,False Negative,lin,36,0,0.00132782369146,0.004745863342965,0.032,1.2987012987013,0,0.388000429322743,1.38677824956774
0.004427415921669,Pareto Distance,False Negative,pol,36,0,0,0.002390199430199,0.006,442741.59216688,0,0,239019.943019943
0.004464285714286,Pareto Distance,False Negative,sig,36,0,0.000862206292314,0.006210134326373,0.082,446428.571428571,0,86220.6292313819,621013.432637319
0.101333333333333,Threshold Cutoff,Total,rad,36,0.266666666666667,0.32,0.368888888888889,0.998,0.272727272727273,0.717703349282297,0.861244019138756,0.992822966507177
0.101333333333333,Threshold Cutoff,Total,lin,36,0.306666666666667,0.377777777777778,0.44,0.989,0.7125,2.15625,2.65625,3.09375
0.101333333333333,Threshold Cutoff,Total,pol,36,0.04,0.066666666666667,0.093333333333333,0.011,1.03636363636364,0.409090909090909,0.681818181818182,0.954545454545455
0.101333333333333,Threshold Cutoff,Total,sig,36,0.075555555555556,0.395555555555556,0.457777777777778,0.95,1.03636363636364,0.772727272727273,4.04545454545454,4.68181818181818
0,Threshold Cutoff,False Positive,rad,36,0.825290695523492,0.884224921277553,0.924319248826291,0.999,0,0.962578537635964,1.03131652432448,1.0780805789645
0,Threshold Cutoff,False Positive,lin,36,0.84601503164557,0.896332695679898,0.931768006866046,0.993,0,0.937701389754942,0.993472199645207,1.03274779086138
0,Threshold Cutoff,False Positive,pol,36,0,0,0,0,0,0,0,0
0,Threshold Cutoff,False Positive,sig,36,0,0.901195203264169,0.937931034482759,0.972,0,0,90119520.3264169,93793103.4482759
0.010268444444444,Threshold Cutoff,False Negative,rad,36,0.001782603503185,0.004798909338787,0.009916666666667,0.021,0.884185337243402,0.153494707807217,0.413219869384524,0.853894794721407
0.010268444444444,Threshold Cutoff,False Negative,lin,36,0.001999857549858,0.005450427703561,0.011267794687589,0.047,1.02631404958678,0.199882456558593,0.544761239999499,1.12619745457045
0.010268444444444,Threshold Cutoff,False Negative,pol,36,0.0016,0.004444444444444,0.008711111111111,0.011,1.07404958677686,0.167355371900826,0.464876033057851,0.911157024793388
0.010268444444444,Threshold Cutoff,False Negative,sig,36,0.002057454890788,0.005479452054795,0.011666873963516,0.05,1.07404958677686,0.215203830260648,0.573134835276803,1.22032126942766
0.537777777777778,Utopia Distance,Total,rad,36,0.582222222222222,0.693333333333333,0.786777777777778,0.989,0.875542691751085,0.947901591895803,1.1287988422576,1.28093342981187
0.418666666666667,Utopia Distance,Total,lin,36,0.715555555555556,0.937777777777778,0.982222222222222,1,0.564748201438849,0.965227817745803,1.26498800959233,1.32494004796163
0.861333333333333,Utopia Distance,Total,pol,36,0.888888888888889,0.928888888888889,0.955555555555556,1,0.930835734870317,0.960614793467819,1.00384245917387,1.03266090297791
0.069333333333333,Utopia Distance,Total,sig,36,0.946666666666667,0.973333333333333,0.982222222222222,1,0.072155411655874,0.985198889916744,1.01295097132285,1.02220166512488
0.909438651922064,Utopia Distance,False Positive,rad,36,0.889177449482085,0.9344,0.960025109855618,0.854,1.00543759581337,0.983037652038725,1.03303382536299,1.06136388236159
0.923500356887937,Utopia Distance,False Positive,lin,36,0.902443927648579,0.944089108215729,0.964760493827161,0.816,1.00850802239655,0.985513361211491,1.03099195619293,1.05356613071024
0.922674579624135,Utopia Distance,False Positive,pol,36,0.902898105478751,0.945523809523809,0.964363636363636,0.825,1.00081635262624,0.97936499896474,1.02560069526828,1.04603607649405
0.962666666666667,Utopia Distance,False Positive,sig,36,0.904612345679012,0.947377777777778,0.964760493827161,0.123,1.04262849778488,0.979752019791864,1.0260696703039,1.04489624418409
0.000531165311653,Utopia Distance,False Negative,rad,36,0,0,0.000538897749424,0.026,5.32372505543237,0,0,5.40122517036392
0.001304964539007,Utopia Distance,False Negative,lin,36,0,0,0.000721221221221,0.009,2.81382978723404,0,0,1.55513325825826
0,Utopia Distance,False Negative,pol,36,0,0,0,0,0,0,0,0
0.001439853076217,Utopia Distance,False Negative,sig,36,0,0,0,0.003,143985.307621671,0,0,0
0.582222222222222,Pareto Distance,Total,rad,39,0.453333333333333,0.551111111111111,0.631222222222222,0.22,0.984962406015037,0.766917293233083,0.932330827067669,1.06785714285714
0.126222222222222,Pareto Distance,Total,lin,39,0.408888888888889,0.617777777777778,0.924444444444444,1,0.170673076923077,0.552884615384615,0.835336538461538,1.25
0.794666666666667,Pareto Distance,Total,pol,39,0.795555555555556,0.857777777777778,0.897777777777778,0.978,0.920700308959835,0.92173017507724,0.993820803295571,1.04016477857878
0.079111111111111,Pareto Distance,Total,sig,39,0.497666666666667,0.786666666666667,0.964444444444444,0.999,0.084923664122137,0.534231870229008,0.844465648854962,1.03530534351145
0.811672955974843,Pareto Distance,False Positive,rad,39,0.818342410694125,0.871246819338422,0.915007993605116,0.983,0.967535516676425,0.975485682159048,1.03854912905022,1.09071360002689
0.888576998050682,Pareto Distance,False Positive,lin,39,0.841788413167104,0.892571428571429,0.931971003746186,0.559,1.02947481112015,0.9752671626088,1.03410262121978,1.07974961669707
0.838281119039529,Pareto Distance,False Positive,pol,39,0.848879763821793,0.893582554517134,0.928402907580478,0.989,0.971231986528805,0.983511569824425,1.03530419550131,1.07564703504432
0,Pareto Distance,False Positive,sig,39,0.854597530864197,0.900756904912503,0.938614475308642,1,0,0.984791096089971,1.03798261481328,1.08160759253586
0.000206556425878,Pareto Distance,False Negative,rad,39,0,0,0.001947896012338,0.467,0.294996778678241,0,0,2.7819180468408
0.006444444444444,Pareto Distance,False Negative,lin,39,0,0.001450261263926,0.004880517000808,0.002,1.88311688311688,0,0.423777642056258,1.42612509763865
0.000549382716049,Pareto Distance,False Negative,pol,39,0,0,0.002051851851852,0.047,54938.2716049383,0,0,205185.185185185
0.006258567901235,Pareto Distance,False Negative,sig,39,0,0.001188853948288,0.006064129668781,0.022,625856.790123457,0,118885.394828791,606412.966878083
0.104888888888889,Threshold Cutoff,Total,rad,39,0.262222222222222,0.32,0.368888888888889,0.998,0.282296650717703,0.705741626794258,0.861244019138756,0.992822966507177
0.104888888888889,Threshold Cutoff,Total,lin,39,0.306666666666667,0.377777777777778,0.435555555555556,0.993,0.7375,2.15625,2.65625,3.0625
0.104888888888889,Threshold Cutoff,Total,pol,39,0.044444444444444,0.066666666666667,0.093333333333333,0.005,1.07272727272727,0.454545454545455,0.681818181818182,0.954545454545455
0.104888888888889,Threshold Cutoff,Total,sig,39,0.075444444444445,0.4,0.457777777777778,0.948,1.07272727272727,0.771590909090909,4.09090909090909,4.68181818181818
0,Threshold Cutoff,False Positive,rad,39,0.827088378222552,0.884190476190476,0.924228199799892,0.999,0,0.964675266452829,1.0312763492665,1.07797438385148
0,Threshold Cutoff,False Positive,lin,39,0.849541084562824,0.898703703703704,0.930739400079826,0.994,0,0.941609576485888,0.996100164203613,1.03160770944808
0,Threshold Cutoff,False Positive,pol,39,0,0,0,0,0,0,0,0
0,Threshold Cutoff,False Positive,sig,39,0.83835217035217,0.903484797861677,0.937777777777778,0.977,0,83835217.035217,90348479.7861677,93777777.7777778
0.011001679012346,Threshold Cutoff,False Negative,rad,39,0.001932068944951,0.004928954111344,0.009938916884774,0.012,0.947321994134897,0.166364734299517,0.424417639572843,0.855810695100237
0.011001679012346,Threshold Cutoff,False Negative,lin,39,0.002237809752198,0.005562248995984,0.011100061012813,0.027,1.09959963269054,0.22366538587312,0.555937593348601,1.10943275102234
